type,title,isAdult,startYear,runtimeMinutes,isDrama,isComedy,isShort,isDocumentary,isTalkShow,isRomance,isFamily,isNews,isAnimation,isRealityTV,isMusic,isCrime,isAdventure,isGameShow,isMystery,isSport,isFantasy,isHorror,isThriller,isSciFi,isHistory,isBiography,isMusical,isWestern,isWar,isFilmNoir,averageRating,numVotes,directorsExperience,actorsExperience,producersExperience
short,A Portrait of Eden,False,2011,21,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,5,7,59,0
movie,Paper Man,False,2012,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.1,14,0,14,0
short,Julieta,False,2009,10,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,10,77,210,67
short,Feelings,False,1984,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.4,193,23,1,0
short,The Unbearable Rightness of Diversity,False,2008,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,5,14,38,0
short,La rebelión de los pingüinos,False,2007,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,6,0,155,1
short,Grain Elevator,False,1981,16,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,6,49,0,80
movie,Portrait of Christy,True,1990,82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,28,0,3763,0
video,Airplane Disasters,False,2006,100,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,30,7,35,0
video,Revelation Exhumed,False,2005,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,13,307,228,19
tvMovie,Endgame in Ireland,False,2001,240,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,23,39,284,5
movie,A Perfect Storm: 1979 Daytona 500,False,2015,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,9,8,593,19
movie,Nakhodka interneta,False,2017,162,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17,0,21,0
short,Gavin,False,2012,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,5,9,94,0
short,5 recuerdos,False,2009,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,7,6,4,2
short,Everything Is Samuel L. Jackson's Fault,False,2013,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,219,1,498,0
tvMovie,Reprisal,False,1997,95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.1,22,50,768,70
video,Official Bad Teacher Parody,True,2011,101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.4,14,527,3468,0
short,Hail of Bullets,False,2011,6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.1,8,20,21,0
short,Queerantine!,False,2009,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.6,39,10,56,2
movie,Hemmat,False,1975,93,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2,6,27,204,11
tvMovie,May 33rd,False,2004,95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,58,46,164,66
short,Theodore,False,2017,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,10,7,21,48
tvMovie,David Starkey's Magna Carta,False,2015,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,13,41,80,0
movie,Liubi,False,2005,96,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.9,75,6,140,13
movie,La herida luminosa,False,1997,100,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,115,0,1654,0
movie,7/8,False,2007,74,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,11,14,32,0
short,Hommage à la Sarraz,False,1981,12,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.3,7,21,0,0
movie,The Freelands,False,2011,100,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,9,1,6,21
tvSpecial,CBC Winnipeg Comedy Festival,False,2010,45,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,111,39,340,0
short,Generacija 0,False,2014,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.9,7,10,2,0
video,Op King of Skate,False,2002,88,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,8,5,502,2
short,Rumby in the Jungy,False,2009,18,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,6,2,7,0
video,Daddy Yankee: Shaky Shaky,False,2016,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,5,4,46,8
movie,A Tickle in the Heart,False,1996,90,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,75,12,7,43
tvMovie,Buddy: Tech Detective,False,2015,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,6,0,3237,2
tvMovie,Sketch Artist II: Hands That See,False,1995,95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.8,471,26,886,157
video,Bob Dylan Never Ending Tour Diaries: Drummer Winston Watson's Incredible Journey,False,2009,100,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,29,15,103,0
tvMovie,The Hockey Nomad,False,2003,54,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9,7,8,8,22
movie,Utpressing for nybegynnere,False,2011,93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,31,55,136,0
movie,La morsure des dieux,False,2017,120,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,5,11,31,0
short,Standing Room Only,False,2003,10,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,189,0,441,4
short,Novela,False,2002,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,5,7,190,2
video,Mission: Metamorphosis,False,2006,9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.8,11,0,551,0
video,UnGrip,False,2011,67,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,5,3,0,2
tvMovie,The Legendary Curse of the Hope Diamond,False,1975,60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.9,14,233,469,0
movie,Wishes,False,2014,80,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,30,15,356,2
movie,Good Night Good Morning,False,2010,81,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,406,4,22,0
short,Eeva,False,2004,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.9,7,12,16,1
video,Andrew Lloyd Webber: The Premiere Collection Encore,False,1992,58,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,23,158,1490,0
movie,Mumbai Cutting,False,2008,130,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,94,145,63,0
movie,They Come at Night,False,1998,95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,21,2,75,0
video,The Many Days of 'Day of the Dead',False,2003,39,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,54,81,369,16
movie,Twilight of the Mississippi,False,2013,94,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,6,0,3,0
movie,Kvalim,False,1992,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.3,121,0,367,15
video,The Iron Lady: Meet the Politicians,False,2011,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,5,0,1225,0
short,Memórias da Chibata,False,2006,15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,7,7,354,0
tvMovie,Godspeed: One - Secret Legacy,False,2008,54,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.2,11,12,159,0
